Concept nr.	Concept	Set	Standard Transcription	List ID	Code	Comment	Stem	Confirmed	Source	Mediator	Add	cognate
17	the bow	17 - 5	yay	32	Darvag6	NA	5	NA	NA	NA	NA	NA
17	the bow	17 - 5	еюх	48	Ikhrek1	NA	5	NA	NA	NA	NA	NA
17	the bow	17 - 5	еюх	49	Ikhrek2	NA	5	NA	NA	NA	NA	NA
17	the bow	17 - 5	еюх	50	Ikhrek3	NA	5	NA	NA	NA	NA	NA
17	the bow	17 - 5	yay	52	Ilisu1	NA	5	NA	NA	NA	NA	NA
17	the bow	17 - 5	еюх	81	Kiche1	NA	5	NA	NA	NA	NA	NA
17	the bow	17 - 5	еюх	82	Kiche2	NA	5	NA	NA	NA	NA	NA
17	the bow	17 - 5	yay	101	Qax2	NA	5	NA	NA	NA	NA	NA
17	the bow	17 - 5	yay	102	Qax3	CONFIRMED	5	NA	NA	NA	NA	NA
17	the bow	17 - 5	yay	106	Qax7	NA	5	NA	NA	NA	NA	NA
17	the bow	17 - 5	yay	108	Qax9	NA	5	NA	NA	NA	NA	NA
17	the bow	17 - 5	yay	108	Qax9	NA	5	NA	NA	NA	NA	NA
17	the bow	17 - 5	yay	133	Yersi1	NA	5	NA	NA	NA	NA	NA
17	the bow	17 - 5	yay	134	Yersi2	NA	5	NA	NA	NA	NA	NA
17	the bow	17 - 5	yay	135	Yersi3	NA	5	NA	NA	NA	NA	NA
17	the bow	17 - 5	еюх	172	Kina4	confirmed (weak)	5	NA	NA	NA	NA	NA
17	the bow	17 - 5	еюх	173	Kina5	NA	5	NA	NA	NA	NA	NA
17	the bow	17 - 5	еюх	174	Kina3a	NA	5	NA	NA	NA	NA	NA
17	the bow	17 - 5	еюх	175	Kina2a	NA	5	NA	NA	NA	NA	NA
17	the bow	17 - 5	еюх	176	Kina1a	NA	5	NA	NA	NA	NA	NA
17	the bow	17 - 5	еюх	169	Khnov1	NA	5	NA	NA	NA	NA	NA
17	the bow	17 - 5	еюх	170	Khnov2	NA	5	NA	NA	NA	NA	NA
17	the bow	17 - 5	еюх	171	Khnov3	NA	5	NA	NA	NA	NA	NA
17	the bow	17 - 6	"قَوْس
"	149	E_Arabic	qaẘs	6	NA	NA	NA	NA	NA
17	the bow	17 - 7	газаргъо	150	E_Avar	лук в две тетивы для метания камней	7	NA	NA	NA	NA	NA
17	the bow	17 - 14	жая	152	E_Kumyk	NA	14	NA	NA	NA	NA	NA
17	the bow	17 - 15	к1аНча	19	D_Karata	NA	15	NA	NA	NA	NA	yes
17	the bow	17 - 17	къазархы	152	E_Kumyk	NA	17	NA	NA	NA	NA	NA
17	the bow	17 - 19	лук	22	E_Russian	NA	19	NA	NA	NA	NA	NA
17	the bow	17 - 20	лъер	16	D_Gagatli	NA	20	NA	NA	NA	NA	yes
17	the bow	17 - 23	тикра	10	D_Agul	NA	23	NA	NA	NA	NA	NA
17	the bow	17 - 24	тергеч	9	D_Botlikh	NA	24	NA	NA	NA	NA	yes
17	the bow	17 - 32	чIичIакI	10	D_Agul	NA	32	NA	NA	NA	NA	NA
17	the bow	17 - 33	чIорбутI	150	E_Avar	NA	33	NA	NA	NA	NA	NA
17	the bow	17 - 36	цIе	146	D_Bagvalal	NA	36	NA	NA	NA	NA	yes
17	the bow	17 - 39	mšvildi	148	E_Georgian	NA	39	NA	NA	NA	NA	NA
18	the bracelet	18 - 1	кулих	24	D_Tabasaran	NA	1	NA	NA	NA	NA	NA
18	the bracelet	18 - 3	alangu	153	E_Persian	NA	3	NA	NA	NA	NA	NA
18	the bracelet	18 - 4	äᵑgä	8	Bezhta1	CHECK LOANWORD	4	NA	NA	NA	NA	yes
18	the bracelet	18 - 4	äᵑgä	141	D_Bezhta2	CHECK LOANWORD	4	NA	NA	NA	NA	yes
18	the bracelet	18 - 5	ayare	153	E_Persian	NA	5	NA	NA	NA	NA	NA
18	the bracelet	18 - 6	ака	18	D_Hinuq	NA	6	NA	NA	NA	NA	yes
18	the bracelet	18 - 6	ÁКА	25	D_Tsez	NA	6	NA	NA	NA	NA	yes
18	the bracelet	18 - 7	bilərzik	13	E_Azerbaijani	NA	7	NA	NA	NA	NA	NA
18	the bracelet	18 - 7	bilərzik	26	Darvag1	NA	7	NA	NA	NA	NA	NA
18	the bracelet	18 - 7	bilərzik	27	Darvag2	NA	7	NA	NA	NA	NA	NA
18	the bracelet	18 - 7	bilərzik	28	Darvag3	NA	7	NA	NA	NA	NA	NA
18	the bracelet	18 - 7	bilərzik	29	Darvag4	NA	7	NA	NA	NA	NA	NA
18	the bracelet	18 - 7	bilərzik	106	Qax7	NA	7	NA	NA	NA	NA	NA
18	the bracelet	18 - 7	билезик	152	E_Kumyk	NA	7	NA	NA	NA	NA	NA
18	the bracelet	18 - 8	браслет	22	E_Russian	NA	8	NA	NA	NA	NA	NA
18	the bracelet	18 - 8	браслет	23	D_Rutul	NA	8	NA	NA	NA	NA	NA
18	the bracelet	18 - 9	кваниш	10	D_Agul	NA	9	NA	NA	NA	NA	NA
18	the bracelet	18 - 9	gʷeniši	140	D_Archi	NA	9	NA	NA	NA	NA	NA
18	the bracelet	18 - 13	samaǯuri	1	Alibeglo1	NA	13	NA	NA	NA	NA	NA
18	the bracelet	18 - 13	samaǯuri	105	Qax6	CONFIRMED	13	NA	NA	NA	NA	NA
18	the bracelet	18 - 13	samaǯuri	148	E_Georgian	NA	13	NA	NA	NA	NA	NA
18	the bracelet	18 - 14	"سِوَار
"	149	E_Arabic	siwār	14	NA	NA	NA	NA	NA
18	the bracelet	18 - 14	sevār	153	E_Persian	NA	14	NA	NA	NA	NA	NA
18	the bracelet	18 - 20	кваркъин	9	D_Botlikh	NA	20	NA	NA	NA	NA	yes
18	the bracelet	18 - 20	кваркъен	19	D_Karata	NA	20	NA	NA	NA	NA	yes
18	the bracelet	18 - 20	кваркъен	53	Karata1	NA	20	NA	NA	NA	NA	yes
18	the bracelet	18 - 20	кваркъен	56	Karata4	NA	20	NA	NA	NA	NA	yes
18	the bracelet	18 - 20	кваркъен	126	Tukita1	NA	20	NA	NA	NA	NA	yes
18	the bracelet	18 - 20	кваркъим	142	Tlibisho1	NA	20	NA	NA	NA	NA	yes
18	the bracelet	18 - 20	кваркъим	143	Tlibisho2	NA	20	NA	NA	NA	NA	yes
18	the bracelet	18 - 20	кваркъим	145	Tlibisho4	NA	20	NA	NA	NA	NA	yes
18	the bracelet	18 - 20	кваркъим	146	D_Bagvalal	NA	20	NA	NA	NA	NA	yes
18	the bracelet	18 - 20	курхьин	150	E_Avar	NA	20	NA	NA	NA	NA	NA
18	the bracelet	18 - 20	кваркъен	158	Tukita3	NA	20	NA	NA	NA	NA	yes
18	the bracelet	18 - 20	кваркъен	159	Tukita4	NA	20	NA	NA	NA	NA	yes
18	the bracelet	18 - 26	тIыбыхъ	23	D_Rutul	NA	26	NA	NA	NA	NA	NA
18	the bracelet	18 - 26	тIыбыхъ	49	Ikhrek2	NA	26	NA	NA	NA	NA	NA
18	the bracelet	18 - 26	тIыбыхъ	82	Kiche2	NA	26	NA	NA	NA	NA	NA
18	the bracelet	18 - 26	тIыбыхъ	112	Rutul1	NA	26	NA	NA	NA	NA	NA
18	the bracelet	18 - 27	х1оз	151	E_Chechen	NA	27	NA	NA	NA	NA	NA
18	the bracelet	18 - 29	цам	21	D_Lezgian	NA	29	NA	NA	NA	NA	NA
18	the bracelet	18 - 29	цам	66	Khlyut1	NA	29	NA	NA	NA	NA	NA
18	the bracelet	18 - 29	цам	67	Khlyut2	NA	29	NA	NA	NA	NA	NA
18	the bracelet	18 - 29	цам	69	Khlyut4	NA	29	NA	NA	NA	NA	NA
18	the bracelet	18 - 29	цам	70	Khlyut5	NA	29	NA	NA	NA	NA	NA
18	the bracelet	18 - 32	ābranjan	153	E_Persian	NA	32	NA	NA	NA	NA	NA
18	the bracelet	18 - 32	ābranjan	153	E_Persian	NA	32	NA	NA	NA	NA	NA
18	the bracelet	18 - 32	ābranjan	153	E_Persian	NA	32	NA	NA	NA	NA	NA
18	the bracelet	18 - 33	dastband	153	E_Persian	NA	33	NA	NA	NA	NA	NA
19	the bridge	19 - 1	"جِسْر
"	149	E_Arabic	jis̊r	1	NA	NA	NA	NA	NA
19	the bridge	19 - 1	jesr	153	E_Persian	NA	1	NA	NA	NA	NA	NA
19	the bridge	19 - 2	xadak	153	E_Persian	NA	2	NA	NA	NA	NA	NA
19	the bridge	19 - 3	körpü	13	E_Azerbaijani	NA	3	NA	NA	NA	NA	NA
19	the bridge	19 - 3	körpü	26	Darvag1	NA	3	NA	NA	NA	NA	NA
19	the bridge	19 - 3	körpü	27	Darvag2	NA	3	NA	NA	NA	NA	NA
19	the bridge	19 - 3	körpü	28	Darvag3	NA	3	NA	NA	NA	NA	NA
19	the bridge	19 - 3	körpü	29	Darvag4	NA	3	NA	NA	NA	NA	NA
19	the bridge	19 - 3	körpü	29	Darvag4	NA	3	NA	NA	NA	NA	NA
19	the bridge	19 - 3	körpü	31	Darvag5	NA	3	NA	NA	NA	NA	NA
19	the bridge	19 - 3	körpü	32	Darvag6	NA	3	NA	NA	NA	NA	NA
19	the bridge	19 - 3	körpü	52	Ilisu1	NA	3	NA	NA	NA	NA	NA
19	the bridge	19 - 3	körpü	101	Qax2	NA	3	NA	NA	NA	NA	NA
19	the bridge	19 - 3	körpü	102	Qax3	NA	3	NA	NA	NA	NA	NA
19	the bridge	19 - 3	körpü	106	Qax7	NA	3	NA	NA	NA	NA	NA
19	the bridge	19 - 3	körpü	108	Qax9	NA	3	NA	NA	NA	NA	NA
19	the bridge	19 - 3	körpü	133	Yersi1	NA	3	NA	NA	NA	NA	NA
19	the bridge	19 - 3	körpü	134	Yersi2	NA	3	NA	NA	NA	NA	NA
19	the bridge	19 - 3	кёпюр	152	E_Kumyk	NA	3	NA	NA	NA	NA	NA
19	the bridge	19 - 4	pol	153	E_Persian	NA	4	NA	NA	NA	NA	NA
19	the bridge	19 - 5	χidi	1	Alibeglo1	NA	5	NA	NA	NA	NA	NA
19	the bridge	19 - 5	χidi	96	Meshabash1	NA	5	NA	NA	NA	NA	NA
19	the bridge	19 - 5	χidi	103	Qax4	NA	5	NA	NA	NA	NA	NA
19	the bridge	19 - 5	χidi	104	Qax5	NA	5	NA	NA	NA	NA	NA
19	the bridge	19 - 5	χidi	105	Qax6	NA	5	NA	NA	NA	NA	NA
19	the bridge	19 - 5	χidi	148	E_Georgian	NA	5	NA	NA	NA	NA	NA
19	the bridge	19 - 6	qˤin	140	D_Archi	NA	6	NA	NA	NA	NA	NA
19	the bridge	19 - 7	t’iyo	8	Bezhta1	NA	7	NA	NA	NA	NA	yes
19	the bridge	19 - 7	t’iyo	141	D_Bezhta2	NA	7	NA	NA	NA	NA	yes
19	the bridge	19 - 7	t’iyo	161	Bezhta2	NA	7	NA	NA	NA	NA	yes
19	the bridge	19 - 23	кьири	9	D_Botlikh	NA	23	NA	NA	NA	NA	yes
19	the bridge	19 - 23	кьиру	16	D_Gagatli	NA	23	NA	NA	NA	NA	yes
19	the bridge	19 - 23	кьеру	19	D_Karata	NA	23	NA	NA	NA	NA	yes
19	the bridge	19 - 8	гъа1	23	D_Rutul	NA	8	NA	NA	NA	NA	NA
19	the bridge	19 - 8	гъяд	24	D_Tabasaran	NA	8	NA	NA	NA	NA	NA
19	the bridge	19 - 8	гъа1	48	Ikhrek1	NA	8	NA	NA	NA	NA	NA
19	the bridge	19 - 8	гъа1	49	Ikhrek2	NA	8	NA	NA	NA	NA	NA
19	the bridge	19 - 8	гъа1	50	Ikhrek3	NA	8	NA	NA	NA	NA	NA
19	the bridge	19 - 8	гъа1	51	Ikhrek4	NA	8	NA	NA	NA	NA	NA
19	the bridge	19 - 23	кьеру	53	Karata1	NA	23	NA	NA	NA	NA	yes
19	the bridge	19 - 23	кьеру	55	Karata3	NA	23	NA	NA	NA	NA	yes
19	the bridge	19 - 23	кьеру	56	Karata4	NA	23	NA	NA	NA	NA	yes
19	the bridge	19 - 8	гъа1	81	Kiche1	NA	8	NA	NA	NA	NA	NA
19	the bridge	19 - 8	гъа1	82	Kiche2	NA	8	NA	NA	NA	NA	NA
19	the bridge	19 - 8	гъа1	112	Rutul1	NA	8	NA	NA	NA	NA	NA
19	the bridge	19 - 23	кьеру	126	Tukita1	NA	23	NA	NA	NA	NA	yes
19	the bridge	19 - 23	кьиру	137	Zilo1	NA	23	NA	NA	NA	NA	yes
19	the bridge	19 - 23	кьиру	138	Zilo2	NA	23	NA	NA	NA	NA	yes
19	the bridge	19 - 23	кьер	142	Tlibisho1	NA	23	NA	NA	NA	NA	yes
19	the bridge	19 - 23	кьер	144	Tlibisho3	NA	23	NA	NA	NA	NA	yes
19	the bridge	19 - 23	кьер	145	Tlibisho4	NA	23	NA	NA	NA	NA	yes
19	the bridge	19 - 23	кьер	146	D_Bagvalal	NA	23	NA	NA	NA	NA	yes
19	the bridge	19 - 23	кьеру	154	Anchikh1	NA	23	NA	NA	NA	NA	yes
19	the bridge	19 - 23	кьеру	155	Anchikh2	NA	23	NA	NA	NA	NA	yes
19	the bridge	19 - 8	гъа1	172	Kina4	NA	8	NA	NA	NA	NA	NA
19	the bridge	19 - 8	гъа1	173	Kina5	NA	8	NA	NA	NA	NA	NA
19	the bridge	19 - 8	гъа1	174	Kina3a	NA	8	NA	NA	NA	NA	NA
19	the bridge	19 - 8	гъа1	175	Kina2a	NA	8	NA	NA	NA	NA	NA
19	the bridge	19 - 8	гъа1	176	Kina1a	NA	8	NA	NA	NA	NA	NA
19	the bridge	19 - 23	кьиру	156	Kvankhidatli1	NA	23	NA	NA	NA	NA	yes
19	the bridge	19 - 23	кьеру	157	Tukita2	NA	23	NA	NA	NA	NA	yes
19	the bridge	19 - 23	кьеру	158	Tukita3	NA	23	NA	NA	NA	NA	yes
19	the bridge	19 - 23	кьеру	159	Tukita4	NA	23	NA	NA	NA	NA	yes
19	the bridge	19 - 23	кьеру	160	Tukita5	NA	23	NA	NA	NA	NA	yes
19	the bridge	19 - 8	гъа1	170	Khnov2	NA	8	NA	NA	NA	NA	NA
19	the bridge	19 - 8	гъа1	171	Khnov3	NA	8	NA	NA	NA	NA	NA
19	the bridge	19 - 10	КIÁМУ	25	D_Tsez	NA	10	NA	NA	NA	NA	yes
19	the bridge	19 - 11	кьо	150	E_Avar	NA	11	NA	NA	NA	NA	NA
19	the bridge	19 - 12	ЛIЕ	25	D_Tsez	NA	12	NA	NA	NA	NA	yes
19	the bridge	19 - 12	ЛIЕ	83	Kidero1	NA	12	NA	NA	NA	NA	yes
19	the bridge	19 - 12	ЛIЕ	84	Kidero2	NA	12	NA	NA	NA	NA	yes
19	the bridge	19 - 12	ЛIЕ	85	Kidero3	NA	12	NA	NA	NA	NA	yes
19	the bridge	19 - 13	лIемо	18	D_Hinuq	NA	13	NA	NA	NA	NA	yes
19	the bridge	19 - 15	мост	22	E_Russian	NA	15	NA	NA	NA	NA	NA
19	the bridge	19 - 16	мугI	10	D_Agul	NA	16	NA	NA	NA	NA	NA
19	the bridge	19 - 17	т1ай	151	E_Chechen	NA	17	NA	NA	NA	NA	NA
19	the bridge	19 - 18	тахта	21	D_Lezgian	NA	18	NA	NA	NA	NA	NA
20	the broom	20 - 2	jāru	153	E_Persian	NA	2	NA	NA	NA	NA	NA
20	the broom	20 - 2	jāru	153	E_Persian	NA	2	NA	NA	NA	NA	NA
20	the broom	20 - 4	мугул	10	D_Agul	NA	4	NA	NA	NA	NA	NA
20	the broom	20 - 4	мугул	23	D_Rutul	NA	4	NA	NA	NA	NA	NA
20	the broom	20 - 4	мургул	24	D_Tabasaran	NA	4	NA	NA	NA	NA	NA
20	the broom	20 - 4	мугул	48	Ikhrek1	NA	4	NA	NA	NA	NA	NA
20	the broom	20 - 4	мугул	50	Ikhrek3	NA	4	NA	NA	NA	NA	NA
20	the broom	20 - 4	мугул	51	Ikhrek4	NA	4	NA	NA	NA	NA	NA
20	the broom	20 - 4	мугул	82	Kiche2	NA	4	NA	NA	NA	NA	NA
20	the broom	20 - 4	мугул	112	Rutul1	NA	4	NA	NA	NA	NA	NA
20	the broom	20 - 4	mukːul	140	D_Archi	NA	4	NA	NA	NA	NA	NA
20	the broom	20 - 4	мугул	172	Kina4	дворовая	4	NA	NA	NA	NA	NA
20	the broom	20 - 4	мугул	173	Kina5	NA	4	NA	NA	NA	NA	NA
20	the broom	20 - 4	мугул	175	Kina2a	NA	4	NA	NA	NA	NA	NA
20	the broom	20 - 4	мугул	176	Kina1a	NA	4	NA	NA	NA	NA	NA
20	the broom	20 - 4	мугул	170	Khnov2	на улице	4	NA	NA	NA	NA	NA
20	the broom	20 - 4	мугул	171	Khnov3	уличная	4	NA	NA	NA	NA	NA
20	the broom	20 - 5	müš	8	Bezhta1	NA	5	NA	NA	NA	NA	yes
20	the broom	20 - 5	мос	18	D_Hinuq	NA	5	NA	NA	NA	NA	yes
20	the broom	20 - 5	МЕШ	25	D_Tsez	NA	5	NA	NA	NA	NA	yes
20	the broom	20 - 5	МЕШ	83	Kidero1	NA	5	NA	NA	NA	NA	yes
20	the broom	20 - 5	МЕШ	84	Kidero2	NA	5	NA	NA	NA	NA	yes
20	the broom	20 - 5	МЕШ	85	Kidero3	NA	5	NA	NA	NA	NA	yes
20	the broom	20 - 5	müš	141	D_Bezhta2	NA	5	NA	NA	NA	NA	yes
20	the broom	20 - 9	süpürgə	13	E_Azerbaijani	NA	9	NA	NA	NA	NA	NA
20	the broom	20 - 9	süpürgə	26	Darvag1	NA	9	NA	NA	NA	NA	NA
20	the broom	20 - 9	süpürgə	27	Darvag2	NA	9	NA	NA	NA	NA	NA
20	the broom	20 - 9	süpürgə	28	Darvag3	NA	9	NA	NA	NA	NA	NA
20	the broom	20 - 9	süpürgə	29	Darvag4	NA	9	NA	NA	NA	NA	NA
20	the broom	20 - 9	süpürgə	31	Darvag5	NA	9	NA	NA	NA	NA	NA
20	the broom	20 - 9	süpürgə	32	Darvag6	NA	9	NA	NA	NA	NA	NA
20	the broom	20 - 9	süpürgə	52	Ilisu1	NA	9	NA	NA	NA	NA	NA
20	the broom	20 - 9	süpürgə	101	Qax2	CONFIRMED	9	NA	NA	NA	NA	NA
20	the broom	20 - 9	süpürgə	102	Qax3	NA	9	NA	NA	NA	NA	NA
20	the broom	20 - 9	süpürgə	106	Qax7	NA	9	NA	NA	NA	NA	NA
20	the broom	20 - 9	süpürgə	108	Qax9	NA	9	NA	NA	NA	NA	NA
20	the broom	20 - 9	süpürgə	133	Yersi1	NA	9	NA	NA	NA	NA	NA
20	the broom	20 - 9	süpürgə	134	Yersi2	NA	9	NA	NA	NA	NA	NA
20	the broom	20 - 9	сибиртки	152	E_Kumyk	both for inside the house and for the outside	9	NA	NA	NA	NA	NA
20	the broom	20 - 10	tsotsχi	1	Alibeglo1	NA	10	NA	NA	NA	NA	NA
20	the broom	20 - 10	tsotsχi	96	Meshabash1	NA	10	NA	NA	NA	NA	NA
20	the broom	20 - 10	tsotsχi	103	Qax4	NA	10	NA	NA	NA	NA	NA
20	the broom	20 - 10	tsotsχi	104	Qax5	NA	10	NA	NA	NA	NA	NA
20	the broom	20 - 10	tsotsχi	105	Qax6	NA	10	NA	NA	NA	NA	NA
20	the broom	20 - 10	tsotsχi	148	E_Georgian	NA	10	NA	NA	NA	NA	NA
20	the broom	20 - 11	бежун	9	D_Botlikh	NA	11	NA	NA	NA	NA	yes
20	the broom	20 - 13	жул	150	E_Avar	NA	13	NA	NA	NA	NA	NA
20	the broom	20 - 15	кул	21	D_Lezgian	NA	15	NA	NA	NA	NA	NA
20	the broom	20 - 15	кул	66	Khlyut1	NA	15	NA	NA	NA	NA	NA
20	the broom	20 - 15	кул	67	Khlyut2	NA	15	NA	NA	NA	NA	NA
20	the broom	20 - 15	кул	69	Khlyut4	NA	15	NA	NA	NA	NA	NA
20	the broom	20 - 15	кул	70	Khlyut5	NA	15	NA	NA	NA	NA	NA
20	the broom	20 - 15	кул	166	Fiy2	уличная	15	NA	NA	NA	NA	NA
20	the broom	20 - 15	кул	168	Gdym2	hint (большая метла)	15	NA	NA	NA	NA	NA
20	the broom	20 - 16	л1арл1ал	16	D_Gagatli	NA	16	NA	NA	NA	NA	yes
20	the broom	20 - 16	л1арл1ал	137	Zilo1	NA	16	NA	NA	NA	NA	yes
20	the broom	20 - 16	л1арл1ал	138	Zilo2	NA	16	NA	NA	NA	NA	yes
20	the broom	20 - 17	макьа1кьа1л	23	D_Rutul	NA	17	NA	NA	NA	NA	NA
20	the broom	20 - 18	метла	22	E_Russian	NA	18	NA	NA	NA	NA	NA
20	the broom	20 - 21	нуй	151	E_Chechen	NA	21	NA	NA	NA	NA	NA
20	the broom	20 - 24	хъарт1а	19	D_Karata	NA	24	NA	NA	NA	NA	yes
20	the broom	20 - 24	хъарт1а	53	Karata1	NA	24	NA	NA	NA	NA	yes
20	the broom	20 - 24	хъарт1а	126	Tukita1	NA	24	NA	NA	NA	NA	yes
20	the broom	20 - 24	хъвáНтIа	146	D_Bagvalal	NA	24	NA	NA	NA	NA	yes
20	the broom	20 - 24	хъарт1а	157	Tukita2	рази - для дома, хъорт1а - для улицы	24	NA	NA	NA	NA	yes
20	the broom	20 - 24	хъарт1а	158	Tukita3	хъорт1а (уличная), рази (домашняя)	24	NA	NA	NA	NA	yes
20	the broom	20 - 24	хъарт1а	159	Tukita4	хъорт1а (уличная), рази (домашняя)	24	NA	NA	NA	NA	yes
20	the broom	20 - 24	хъарт1а	160	Tukita5	хъорт1а (уличная), рази (домашняя)	24	NA	NA	NA	NA	yes
20	the broom	20 - 26	хьырыс	23	D_Rutul	NA	26	NA	NA	NA	NA	NA
20	the broom	20 - 26	хьырыс	49	Ikhrek2	NA	26	NA	NA	NA	NA	NA
20	the broom	20 - 26	хьырыс	81	Kiche1	NA	26	NA	NA	NA	NA	NA
20	the broom	20 - 26	хьырыс	82	Kiche2	NA	26	NA	NA	NA	NA	NA
20	the broom	20 - 26	хьырыс	172	Kina4	домашняя	26	NA	NA	NA	NA	NA
20	the broom	20 - 26	хьырыс	174	Kina3a	NA	26	NA	NA	NA	NA	NA
20	the broom	20 - 15	кул	165	Fiy1	уличный	15	NA	NA	NA	NA	NA
20	the broom	20 - 26	хьырыс	169	Khnov1	веник, метла	26	NA	NA	NA	NA	NA
20	the broom	20 - 26	хьырыс	170	Khnov2	дома	26	NA	NA	NA	NA	NA
20	the broom	20 - 26	хьырыс	171	Khnov3	домашняя	26	NA	NA	NA	NA	NA
20	the broom	20 - 5	müš	161	Bezhta2	(и уличная, и домашняя)	5	NA	NA	NA	NA	yes
20	the broom	20 - 34	"مِكْنَسَة
"	149	E_Arabic	mik̊nasaẗ	34	NA	NA	NA	NA	NA
21	the bucket	21 - 1	чийлик	151	E_Chechen	consultant does not know or recognize the word	1	NA	NA	NA	NA	NA
21	the bucket	21 - 1	челек	152	E_Kumyk	NA	1	NA	NA	NA	NA	NA
21	the bucket	21 - 2	"دَلْو
"	149	E_Arabic	dal̊w	2	NA	NA	NA	NA	NA
21	the bucket	21 - 2	dalv	153	E_Persian	NA	2	NA	NA	NA	NA	NA
21	the bucket	21 - 2	dalv	153	E_Persian	NA	2	NA	NA	NA	NA	NA
21	the bucket	21 - 3	dulče	153	E_Persian	NA	3	NA	NA	NA	NA	NA
21	the bucket	21 - 4	satli	148	E_Georgian	NA	4	NA	NA	NA	NA	NA
21	the bucket	21 - 4	satl	153	E_Persian	NA	4	NA	NA	NA	NA	NA
21	the bucket	21 - 5	vedro	1	Alibeglo1	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	видра	9	D_Botlikh	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	vedrə	13	E_Azerbaijani	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	ведро	18	D_Hinuq	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	ВЕДРЕ	21	D_Lezgian	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	ведро	22	E_Russian	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	ведра	25	D_Tsez	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	vedrə	26	Darvag1	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	vedrə	27	Darvag2	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	vedrə	28	Darvag3	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	vedrə	29	Darvag4	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	vedrə	31	Darvag5	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	vedrə	32	Darvag6	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	vedrə	52	Ilisu1	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	ВЕДРЕ	66	Khlyut1	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	ВЕДРЕ	67	Khlyut2	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	ВЕДРЕ	68	Khlyut3	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	ВЕДРЕ	69	Khlyut4	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	ВЕДРЕ	70	Khlyut5	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	ведра	83	Kidero1	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	ведра	84	Kidero2	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	ведра	85	Kidero3	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	vedro	96	Meshabash1	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	vedrə	101	Qax2	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	vedrə	102	Qax3	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	vedro	103	Qax4	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	vedro	104	Qax5	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	vedro	105	Qax6	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	vedrə	106	Qax7	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	vedrə	108	Qax9	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	vedro	148	E_Georgian	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	ведро	150	E_Avar	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	ВЕДРЕ	165	Fiy1	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	ВЕДРЕ	166	Fiy2	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	ВЕДРЕ	167	Gdym1	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 5	ВЕДРЕ	168	Gdym2	NA	5	NA	NA	NA	NA	NA
21	the bucket	21 - 6	бадра	10	D_Agul	NA	6	NA	NA	NA	NA	NA
21	the bucket	21 - 6	бедера	19	D_Karata	NA	6	NA	NA	NA	NA	NA
21	the bucket	21 - 6	бедре	24	D_Tabasaran	NA	6	NA	NA	NA	NA	NA
21	the bucket	21 - 6	бедера	53	Karata1	NA	6	NA	NA	NA	NA	NA
21	the bucket	21 - 6	бедера	55	Karata3	NA	6	NA	NA	NA	NA	NA
21	the bucket	21 - 6	бедера	56	Karata4	NA	6	NA	NA	NA	NA	NA
21	the bucket	21 - 6	бедера	126	Tukita1	NA	6	NA	NA	NA	NA	NA
21	the bucket	21 - 6	бидира	142	Tlibisho1	NA	6	NA	NA	NA	NA	NA
21	the bucket	21 - 6	бидира	143	Tlibisho2	NA	6	NA	NA	NA	NA	NA
21	the bucket	21 - 6	бидира	144	Tlibisho3	NA	6	NA	NA	NA	NA	NA
